mapping_id,partition,methods,path,route_name,capability_owner,runtime_owner,external_effects,call_count,structured_route_count,normalized_access_count,ambiguous_access_count,first_called_at,last_called_at,ui_referenced,retired_or_blocked_marker,recommended_tier,recommendation_basis,traffic_match_quality,candidate_v2_operation_id,candidate_v2_method,candidate_v2_path,human_signoff,data_window_start,data_window_end
LEGACY-API-0582,S03,POST,/api/ai/audience/packages/{package_id}/pause,api.ai_audience_pause_package,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0583,S03,POST,/api/ai/audience/packages/{package_id}/preview,api.ai_audience_preview_package,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0584,S03,POST,/api/ai/audience/packages/{package_id}/publish,api.ai_audience_publish_package,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0585,S03,POST,/api/ai/audience/packages/{package_id}/refresh,api.ai_audience_refresh_package,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0586,S03,GET,/api/ai/audience/packages/{package_id}/runs,api.ai_audience_package_runs,ai_audience_ops,ai_crm_next,none,1,0,1,0,2026-07-13T14:35:14.551237+08:00,2026-07-13T14:35:14.551237+08:00,false,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0587,S03,POST,/api/ai/audience/packages/{package_id}/versions,api.ai_audience_create_version,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0588,S03,POST,/api/ai/audience/packages/{package_key}/webhook,api.ai_audience_inbound_webhook,ai_audience_ops,ai_crm_next,staging_disabled,1,0,1,0,2026-07-13T18:05:33.952568+08:00,2026-07-13T18:05:33.952568+08:00,true,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0589,S03,GET,/api/ai/audience/schema-catalog,api.ai_audience_schema_catalog,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0590,S03,POST,/api/ai/audience/source-dirty,api.ai_audience_source_dirty,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0591,S03,POST,/api/ai/audience/test-agent/webhook,api.ai_audience_test_agent_webhook,ai_audience_ops,ai_crm_next,staging_disabled,3,3,0,0,2026-08-03T15:52:51.279908+08:00,2026-08-03T15:55:50.666374+08:00,false,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0592,S03,POST,/api/ai/audience/ticks/daily,api.ai_audience_daily_tick,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0593,S03,POST,/api/ai/audience/ticks/incremental,api.ai_audience_incremental_tick,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0594,S04,OPTIONS,/api/alipay/notify,alipay_notify_options,commerce,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0595,S04,POST,/api/alipay/notify,alipay_notify,commerce,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0596,S04,GET,/api/alipay/return,alipay_return,commerce,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0597,S04,OPTIONS,/api/alipay/return,alipay_return_options,commerce,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0598,S04,"DELETE,GET,PATCH,POST,PUT",/api/alipay/{path:path},alipay_unknown,commerce,ai_crm_next,none,0,0,0,0,,,false,true,C,retired_or_blocked_marker_and_zero_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0599,S04,GET,/api/archive/health,archive_health,message_archive,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0600,S04,POST,/api/archive/sync,archive_sync,message_archive,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0601,S03,POST,/api/automation/group-ops/broadcast,execute_group_ops_token_broadcast,automation_engine,ai_crm_next,real_requires_approval,29,13,16,0,2026-07-13T08:54:36.781589+08:00,2026-08-10T08:46:33.932760+08:00,true,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0602,S03,POST,/api/automation/group-ops/webhooks/{webhook_key},receive_group_ops_webhook,automation_engine,ai_crm_next,none,1,0,1,0,2026-07-13T20:01:28.403358+08:00,2026-07-13T20:01:28.403358+08:00,true,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0603,S04,OPTIONS,/api/checkout/alipay,checkout_alipay_options,commerce,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0604,S04,POST,/api/checkout/alipay,checkout_alipay,commerce,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0605,S04,OPTIONS,/api/checkout/wechat,checkout_wechat_options,commerce,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0606,S04,POST,/api/checkout/wechat,checkout_wechat,commerce,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0607,S04,"DELETE,GET,PATCH,POST,PUT",/api/checkout/{path:path},checkout_unknown,commerce,ai_crm_next,none,0,0,0,0,,,false,true,C,retired_or_blocked_marker_and_zero_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0608,S04,POST,/api/customer-automation/activation-webhook,activation_webhook,automation_engine,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0609,S02,GET,/api/customers,list_customers,customer_read_model,ai_crm_next,none,1,0,1,0,2026-07-16T14:24:10.550132+08:00,2026-07-16T14:24:10.550132+08:00,false,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0610,S04,OPTIONS,/api/customers/automation/activation-webhook,api_customer_automation_activation_webhook_options,automation_engine,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0611,S04,POST,/api/customers/automation/activation-webhook,api_customer_automation_activation_webhook,automation_engine,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0612,S04,GET,/api/customers/automation/signup-conversion/batches,signup_conversion_batches,automation_engine,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0613,S04,GET,/api/customers/automation/signup-conversion/batches/{batch_id},signup_conversion_batch,automation_engine,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0614,S04,GET,/api/customers/automation/webhook-deliveries,customer_automation_webhook_deliveries,automation_engine,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0615,S04,OPTIONS,/api/customers/automation/webhook-deliveries/retry-due,api_customer_automation_webhook_delivery_retry_due_options,automation_engine,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0616,S04,POST,/api/customers/automation/webhook-deliveries/retry-due,api_plan_customer_automation_webhook_delivery_retry_due,automation_engine,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0617,S04,OPTIONS,/api/customers/automation/webhook-deliveries/{delivery_id:int}/retry,api_customer_automation_webhook_delivery_retry_options,automation_engine,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0618,S04,POST,/api/customers/automation/webhook-deliveries/{delivery_id:int}/retry,api_plan_customer_automation_webhook_delivery_retry,automation_engine,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0619,S02,GET,/api/customers/{external_userid},get_customer,customer_read_model,ai_crm_next,none,18,0,18,0,2026-07-14T12:10:39.715588+08:00,2026-07-14T12:12:47.753948+08:00,true,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0620,S02,GET,/api/customers/{external_userid}/timeline,get_customer_timeline,customer_read_model,ai_crm_next,none,0,0,0,0,,,true,false,A,ui_referenced_with_zero_observed_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0621,S03,POST,/api/external-effects/test-receiver,external_effect_test_receiver,platform_foundation,ai_crm_next,staging_disabled,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0622,S03,POST,/api/external/ai-audience/e2e/run,api.external_ai_audience_e2e_run,ai_audience_ops,ai_crm_next,staging_disabled,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0623,S03,POST,/api/external/ai-audience/packages/{package_key}/archive,api.external_ai_audience_package_archive,ai_audience_ops,ai_crm_next,none,1,1,0,0,2026-08-01T19:01:52.118784+08:00,2026-08-01T19:01:52.118784+08:00,false,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0624,S03,POST,/api/external/ai-audience/simple/apply,api.external_ai_audience_simple_apply,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0625,S03,POST,/api/external/ai-audience/simple/preview,api.external_ai_audience_simple_preview,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0626,S03,POST,/api/external/ai-audience/simple/{package_key}/activate,api.external_ai_audience_simple_activate,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0627,S03,POST,/api/external/ai-audience/simple/{package_key}/archive,api.external_ai_audience_simple_archive,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0628,S03,POST,/api/external/ai-audience/spec/apply,api.external_ai_audience_spec_apply,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0629,S03,POST,/api/external/ai-audience/spec/dry-run,api.external_ai_audience_spec_dry_run,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0630,S03,POST,/api/external/ai-audience/spec/publish,api.external_ai_audience_spec_publish,ai_audience_ops,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0631,S03,POST,/api/external/ai-audience/templates/apply,api.external_ai_audience_template_apply,ai_audience_ops,ai_crm_next,none,2,2,0,0,2026-08-01T19:01:51.352032+08:00,2026-08-03T15:51:19.890465+08:00,false,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0632,S03,POST,/api/external/ai-audience/templates/preview,api.external_ai_audience_template_preview,ai_audience_ops,ai_crm_next,none,7,7,0,0,2026-08-01T19:01:48.661723+08:00,2026-08-03T15:51:19.894323+08:00,false,false,A,observed_production_traffic,structured_route_exact,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0633,S04,GET,/api/external/chat-records,list_external_chat_records,message_archive,ai_crm_next,none,5,0,5,0,2026-07-19T00:20:17.726219+08:00,2026-07-19T03:13:42.089522+08:00,false,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0634,S04,GET,/api/external/orders,list_external_orders,commerce,ai_crm_next,none,1930,374,1556,0,2026-07-11T00:00:01.955605+08:00,2026-08-09T19:51:43.516595+08:00,false,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0635,S04,GET,/api/external/orders/{order_no},get_external_order,commerce,ai_crm_next,none,37,8,29,0,2026-07-13T12:41:04.659268+08:00,2026-08-02T19:18:17.036327+08:00,false,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0636,S04,GET,/api/external/questionnaire-submissions,list_external_questionnaire_submissions,questionnaire,ai_crm_next,none,8767,3251,5516,0,2026-07-12T21:20:24.290018+08:00,2026-08-09T19:52:31.857984+08:00,false,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0637,S04,GET,/api/external/radar-clicks,list_external_radar_clicks,radar_links,ai_crm_next,none,35,0,35,0,2026-07-16T14:30:55.621539+08:00,2026-07-16T14:36:26.145100+08:00,false,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0638,S04,GET,/api/external/radar-links,list_external_radar_link_mappings,radar_links,ai_crm_next,none,11,4,7,0,2026-07-15T21:49:36.460837+08:00,2026-08-02T19:18:19.061393+08:00,false,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0639,S04,GET,/api/external/users/resolve,resolve_external_user_basic,commerce,ai_crm_next,none,30,4,26,0,2026-07-13T12:41:04.493522+08:00,2026-08-02T19:18:10.573677+08:00,false,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0640,S04,"DELETE,GET,PATCH,POST,PUT",/api/h5/alipay/{path:path},h5_alipay_unknown,commerce,ai_crm_next,none,0,0,0,0,,,false,true,C,retired_or_blocked_marker_and_zero_traffic,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0641,S04,OPTIONS,/api/h5/alipay/{path:path},h5_alipay_options,commerce,ai_crm_next,none,0,0,0,0,,,false,false,B,zero_observed_traffic_and_no_ui_reference,no_observed_match,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0642,S04,GET,/api/h5/coupons/available,api.h5_available_coupons,commerce,ai_crm_next,none,208,168,40,0,2026-07-14T20:45:41.002203+08:00,2026-08-10T09:08:59.680734+08:00,false,false,A,observed_production_traffic,structured_route_exact+normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
LEGACY-API-0643,S04,GET,/api/h5/coupons/{public_slug},api.h5_coupon_state,commerce,ai_crm_next,none,1,0,1,0,2026-07-14T20:45:40.707301+08:00,2026-07-14T20:45:40.707301+08:00,false,false,A,observed_production_traffic,normalized_unique_path,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_SIGNOFF,2026-07-11T00:00:00+08:00,2026-08-10T10:15:00+08:00
